leave_id,personnel_id,leave_type,start_date,end_date,days_availed
P00707-L001,P00707,medical,2024-09-11,2024-09-16,4.9
P00707-L002,P00707,earned,2024-11-29,2024-12-08,9.2
P00707-L003,P00707,earned,2025-01-31,2025-02-03,2.9
P00707-L004,P00707,compensatory,2025-04-10,2025-04-19,8.9
P00707-L005,P00707,casual,2025-06-23,2025-07-02,8.6
P00707-L006,P00707,medical,2025-09-03,2025-09-09,6.5
P00707-L007,P00707,earned,2025-12-13,2025-12-17,3.9
P00707-L008,P00707,earned,2026-02-15,2026-02-17,2.0
P00707-L009,P00707,earned,2026-04-10,2026-04-17,7.2
P00707-L010,P00707,earned,2026-06-20,2026-06-22,2.6
P00708-L001,P00708,earned,2024-09-22,2024-10-06,13.9
P00708-L002,P00708,earned,2024-11-17,2024-12-04,17.5
P00708-L003,P00708,earned,2025-01-05,2025-01-22,17.1
P00708-L004,P00708,casual,2025-02-10,2025-02-16,5.5
P00708-L005,P00708,earned,2025-04-19,2025-04-26,7.1
P00708-L006,P00708,earned,2025-05-31,2025-06-17,17.0
P00708-L007,P00708,earned,2025-07-28,2025-08-22,24.7
P00708-L008,P00708,casual,2025-09-13,2025-09-22,9.0
P00708-L009,P00708,casual,2025-11-19,2025-11-26,6.9
P00708-L010,P00708,earned,2026-01-08,2026-01-14,6.0
P00708-L011,P00708,earned,2026-02-26,2026-03-08,10.4
P00708-L012,P00708,earned,2026-04-06,2026-05-01,24.8
P00708-L013,P00708,casual,2026-06-05,2026-06-18,13.0
P00708-L014,P00708,earned,2026-08-01,2026-08-08,6.6
P00709-L001,P00709,casual,2024-09-13,2024-09-16,3.4
P00709-L002,P00709,compensatory,2024-09-29,2024-10-03,3.5
P00709-L003,P00709,medical,2024-10-22,2024-10-25,3.2
P00709-L004,P00709,casual,2024-11-20,2024-11-28,7.8
P00709-L005,P00709,casual,2024-12-04,2024-12-09,4.7
P00709-L006,P00709,earned,2024-12-30,2025-01-08,8.7
P00709-L007,P00709,casual,2025-01-29,2025-02-03,4.9
P00709-L008,P00709,earned,2025-02-26,2025-02-28,1.9
P00709-L009,P00709,earned,2025-03-20,2025-03-23,3.0
P00709-L010,P00709,earned,2025-04-05,2025-04-11,6.3
P00709-L011,P00709,earned,2025-05-05,2025-05-13,7.6
P00709-L012,P00709,earned,2025-05-20,2025-05-24,4.2
P00709-L013,P00709,casual,2025-06-15,2025-06-21,6.0
P00709-L014,P00709,casual,2025-07-04,2025-07-08,4.5
P00709-L015,P00709,medical,2025-07-28,2025-08-12,15.0
P00709-L016,P00709,earned,2025-08-23,2025-09-07,15.1
P00709-L017,P00709,casual,2025-09-16,2025-09-22,6.5
P00709-L018,P00709,casual,2025-10-06,2025-10-20,14.2
P00709-L019,P00709,earned,2025-11-05,2025-11-12,6.9
P00709-L020,P00709,casual,2025-11-24,2025-11-25,1.1
P00709-L021,P00709,earned,2025-12-21,2025-12-26,5.0
P00709-L022,P00709,casual,2026-01-09,2026-01-14,5.3
P00709-L023,P00709,casual,2026-02-06,2026-02-12,5.8
P00709-L024,P00709,earned,2026-03-02,2026-03-08,6.0
P00709-L025,P00709,casual,2026-03-20,2026-03-26,5.2
P00709-L026,P00709,casual,2026-04-14,2026-04-21,6.9
P00709-L027,P00709,medical,2026-05-07,2026-05-12,5.6
P00709-L028,P00709,compensatory,2026-05-31,2026-06-15,14.3
P00709-L029,P00709,casual,2026-06-27,2026-07-02,4.6
P00709-L030,P00709,casual,2026-07-26,2026-08-01,5.7
P00709-L031,P00709,earned,2026-08-11,2026-08-18,7.3
P00710-L001,P00710,casual,2024-10-01,2024-10-04,3.1
P00710-L002,P00710,medical,2024-10-23,2024-11-01,9.0
P00710-L003,P00710,earned,2024-11-21,2024-11-28,6.6
P00710-L004,P00710,casual,2025-01-07,2025-01-12,4.9
P00710-L005,P00710,casual,2025-02-22,2025-03-06,11.4
P00710-L006,P00710,compensatory,2025-03-22,2025-03-30,8.1
P00710-L007,P00710,earned,2025-05-17,2025-05-24,7.2
P00710-L008,P00710,earned,2025-06-15,2025-06-28,13.3
P00710-L009,P00710,casual,2025-07-30,2025-08-04,5.2
P00710-L010,P00710,earned,2025-09-06,2025-09-23,17.8
P00710-L011,P00710,earned,2025-10-15,2025-10-28,13.1
P00710-L012,P00710,earned,2025-11-21,2025-12-01,10.0
P00710-L013,P00710,earned,2026-01-05,2026-01-13,7.5
P00710-L014,P00710,casual,2026-02-26,2026-03-08,10.0
P00710-L015,P00710,medical,2026-03-29,2026-04-07,8.8
P00710-L016,P00710,casual,2026-05-16,2026-05-22,6.7
P00710-L017,P00710,earned,2026-06-21,2026-07-01,10.7
P00710-L018,P00710,casual,2026-08-10,2026-08-17,7.0
P00711-L001,P00711,casual,2024-09-05,2024-09-15,10.0
P00711-L002,P00711,earned,2024-10-17,2024-10-26,9.4
P00711-L003,P00711,earned,2024-11-08,2024-11-21,13.7
P00711-L004,P00711,earned,2024-12-09,2024-12-16,6.7
P00711-L005,P00711,earned,2025-01-28,2025-02-05,7.7
P00711-L006,P00711,earned,2025-02-25,2025-03-04,6.5
P00711-L007,P00711,earned,2025-04-06,2025-04-13,6.1
P00711-L008,P00711,casual,2025-04-21,2025-04-28,6.5
P00711-L009,P00711,earned,2025-06-03,2025-06-16,13.2
P00711-L010,P00711,earned,2025-06-27,2025-07-02,5.5
P00711-L011,P00711,earned,2025-08-17,2025-08-21,4.7
P00711-L012,P00711,earned,2025-09-11,2025-09-22,11.0
P00711-L013,P00711,earned,2025-10-17,2025-10-23,5.8
P00711-L014,P00711,earned,2025-11-16,2025-11-26,10.2
P00711-L015,P00711,casual,2025-12-16,2025-12-28,12.5
P00711-L016,P00711,earned,2026-01-14,2026-01-27,12.6
P00711-L017,P00711,medical,2026-02-14,2026-02-21,6.7
P00711-L018,P00711,casual,2026-04-10,2026-04-19,9.0
P00711-L019,P00711,casual,2026-05-03,2026-05-08,4.7
P00711-L020,P00711,earned,2026-05-25,2026-05-30,5.1
P00711-L021,P00711,medical,2026-06-29,2026-07-06,6.8
P00711-L022,P00711,medical,2026-08-04,2026-08-10,5.3
P00712-L001,P00712,casual,2024-09-21,2024-10-05,13.4
P00712-L002,P00712,casual,2024-10-24,2024-11-14,20.4
P00712-L003,P00712,casual,2024-12-24,2025-01-05,12.3
P00712-L004,P00712,casual,2025-01-25,2025-02-10,16.2
P00712-L005,P00712,casual,2025-03-16,2025-03-27,11.1
P00712-L006,P00712,earned,2025-05-05,2025-05-11,6.3
P00712-L007,P00712,earned,2025-06-30,2025-07-17,17.1
P00712-L008,P00712,earned,2025-08-22,2025-08-26,3.3
P00712-L009,P00712,earned,2025-10-07,2025-10-13,5.2
P00712-L010,P00712,casual,2025-11-25,2025-11-30,5.1
P00712-L011,P00712,casual,2026-01-20,2026-01-27,7.5
P00712-L012,P00712,earned,2026-02-24,2026-03-16,19.9
P00712-L013,P00712,earned,2026-04-12,2026-04-29,16.2
P00712-L014,P00712,earned,2026-05-27,2026-06-02,6.0
P00712-L015,P00712,casual,2026-07-27,2026-07-29,2.5
P00713-L001,P00713,earned,2024-09-06,2024-09-13,7.1
P00713-L002,P00713,earned,2024-10-14,2024-10-21,7.2
P00713-L003,P00713,casual,2024-12-19,2024-12-25,6.0
P00713-L004,P00713,casual,2025-01-15,2025-01-20,4.8
P00713-L005,P00713,casual,2025-03-04,2025-03-21,16.9
P00713-L006,P00713,medical,2025-04-11,2025-04-23,12.0
P00713-L007,P00713,earned,2025-05-20,2025-06-06,17.8
P00713-L008,P00713,earned,2025-06-29,2025-07-14,14.9
P00713-L009,P00713,casual,2025-08-18,2025-08-31,13.4
P00713-L010,P00713,casual,2025-09-29,2025-10-08,9.2
P00713-L011,P00713,earned,2025-11-29,2025-12-04,4.6
P00713-L012,P00713,casual,2025-12-29,2026-01-02,3.8
P00713-L013,P00713,earned,2026-02-01,2026-02-06,5.3
P00713-L014,P00713,earned,2026-03-28,2026-03-31,3.3
P00713-L015,P00713,earned,2026-05-07,2026-05-26,18.3
P00713-L016,P00713,earned,2026-06-11,2026-06-22,10.1
P00713-L017,P00713,casual,2026-08-12,2026-08-25,12.8
P00714-L001,P00714,medical,2024-09-23,2024-10-03,10.3
P00714-L002,P00714,earned,2024-10-14,2024-10-18,3.6
P00714-L003,P00714,casual,2024-11-11,2024-11-13,2.7
P00714-L004,P00714,compensatory,2024-12-20,2024-12-31,10.3
P00714-L005,P00714,casual,2025-02-10,2025-02-14,4.3
P00714-L006,P00714,earned,2025-02-26,2025-03-03,4.7
P00714-L007,P00714,medical,2025-04-03,2025-04-11,8.0
P00714-L008,P00714,earned,2025-05-06,2025-05-12,6.5
P00714-L009,P00714,earned,2025-06-11,2025-06-15,4.1
P00714-L010,P00714,earned,2025-07-17,2025-07-21,4.7
P00714-L011,P00714,earned,2025-08-23,2025-08-28,5.0
P00714-L012,P00714,earned,2025-09-19,2025-09-25,6.2
P00714-L013,P00714,earned,2025-10-23,2025-10-26,2.6
P00714-L014,P00714,earned,2025-12-01,2025-12-07,5.4
P00714-L015,P00714,casual,2026-01-03,2026-01-06,2.7
P00714-L016,P00714,earned,2026-02-07,2026-02-24,17.4
P00714-L017,P00714,casual,2026-03-17,2026-03-24,7.3
P00714-L018,P00714,casual,2026-04-16,2026-04-21,5.2
P00714-L019,P00714,earned,2026-05-26,2026-05-30,4.3
P00714-L020,P00714,casual,2026-07-10,2026-07-18,8.4
P00714-L021,P00714,casual,2026-08-02,2026-08-09,6.5
P00715-L001,P00715,earned,2024-09-19,2024-09-26,6.6
P00715-L002,P00715,casual,2024-11-28,2024-12-05,6.3
P00715-L003,P00715,casual,2024-12-23,2024-12-27,4.5
P00715-L004,P00715,earned,2025-02-17,2025-02-21,4.3
P00715-L005,P00715,casual,2025-05-02,2025-05-13,11.0
P00715-L006,P00715,casual,2025-06-10,2025-06-16,6.4
P00715-L007,P00715,casual,2025-09-14,2025-09-21,6.8
P00715-L008,P00715,earned,2025-10-13,2025-10-29,16.2
P00715-L009,P00715,earned,2025-12-14,2025-12-25,11.0
P00715-L010,P00715,earned,2026-02-01,2026-02-06,4.4
P00715-L011,P00715,earned,2026-03-20,2026-03-25,5.5
P00715-L012,P00715,casual,2026-05-20,2026-06-14,25.3
P00715-L013,P00715,casual,2026-07-20,2026-07-30,9.7
P00716-L001,P00716,medical,2024-09-06,2024-09-14,8.4
P00716-L002,P00716,earned,2024-10-10,2024-10-14,4.2
P00716-L003,P00716,casual,2024-11-18,2024-11-28,10.2
P00716-L004,P00716,earned,2025-01-22,2025-01-27,5.2
P00716-L005,P00716,earned,2025-02-02,2025-02-14,12.0
P00716-L006,P00716,earned,2025-03-20,2025-03-28,8.0
P00716-L007,P00716,earned,2025-05-03,2025-05-11,7.6
P00716-L008,P00716,earned,2025-05-28,2025-06-08,10.6
P00716-L009,P00716,earned,2025-07-26,2025-08-03,8.7
P00716-L010,P00716,earned,2025-09-03,2025-09-07,4.4
P00716-L011,P00716,earned,2025-10-09,2025-10-17,8.1
P00716-L012,P00716,earned,2025-11-13,2025-11-17,4.2
P00716-L013,P00716,earned,2025-12-05,2025-12-16,10.7
P00716-L014,P00716,earned,2026-01-19,2026-02-02,13.7
P00716-L015,P00716,earned,2026-03-03,2026-03-08,4.2
P00716-L016,P00716,casual,2026-04-18,2026-04-25,7.1
P00716-L017,P00716,casual,2026-05-31,2026-06-07,7.7
P00716-L018,P00716,earned,2026-07-06,2026-07-15,9.1
P00716-L019,P00716,earned,2026-07-25,2026-07-29,4.0
P00717-L001,P00717,casual,2024-09-16,2024-09-29,13.4
P00717-L002,P00717,earned,2024-10-22,2024-10-31,9.0
P00717-L003,P00717,medical,2024-11-28,2024-12-04,5.3
P00717-L004,P00717,casual,2025-01-06,2025-01-12,6.1
P00717-L005,P00717,earned,2025-02-19,2025-02-26,6.2
P00717-L006,P00717,earned,2025-04-09,2025-04-15,5.5
P00717-L007,P00717,earned,2025-05-08,2025-05-10,2.7
P00717-L008,P00717,medical,2025-06-26,2025-07-07,11.0
P00717-L009,P00717,earned,2025-07-25,2025-08-02,7.9
P00717-L010,P00717,earned,2025-09-04,2025-09-10,6.0
P00717-L011,P00717,casual,2025-10-22,2025-10-29,7.6
P00717-L012,P00717,casual,2025-11-24,2025-11-29,5.2
P00717-L013,P00717,casual,2026-01-09,2026-01-21,12.5
P00717-L014,P00717,casual,2026-02-20,2026-03-10,17.7
P00717-L015,P00717,earned,2026-04-05,2026-04-12,7.2
P00717-L016,P00717,earned,2026-05-04,2026-05-19,14.3
P00717-L017,P00717,earned,2026-06-13,2026-06-21,8.3
P00717-L018,P00717,earned,2026-07-23,2026-08-10,18.2
P00718-L001,P00718,earned,2024-09-04,2024-09-22,18.2
P00718-L002,P00718,earned,2024-10-13,2024-11-07,24.8
P00718-L003,P00718,earned,2024-11-29,2024-12-05,6.7
P00718-L004,P00718,earned,2025-01-16,2025-01-27,10.9
P00718-L005,P00718,earned,2025-03-14,2025-03-23,9.7
P00718-L006,P00718,compensatory,2025-04-21,2025-04-25,5.0
P00718-L007,P00718,earned,2025-05-17,2025-05-24,7.1
P00718-L008,P00718,casual,2025-07-07,2025-07-23,15.4
P00718-L009,P00718,earned,2025-09-06,2025-09-12,6.0
P00718-L010,P00718,casual,2025-09-30,2025-10-13,12.9
P00718-L011,P00718,earned,2025-11-25,2025-12-08,12.1
P00718-L012,P00718,casual,2026-01-15,2026-01-23,7.2
P00718-L013,P00718,earned,2026-02-24,2026-02-27,3.4
P00718-L014,P00718,earned,2026-03-22,2026-03-29,7.0
P00718-L015,P00718,earned,2026-05-02,2026-05-10,7.9
P00718-L016,P00718,earned,2026-06-14,2026-06-28,14.0
P00718-L017,P00718,earned,2026-07-21,2026-08-16,25.8
P00719-L001,P00719,compensatory,2024-09-02,2024-09-04,2.2
P00719-L002,P00719,earned,2024-10-11,2024-10-23,12.2
P00719-L003,P00719,earned,2024-11-22,2024-11-30,7.7
P00719-L004,P00719,medical,2024-12-20,2024-12-29,9.0
P00719-L005,P00719,earned,2025-02-07,2025-02-14,7.0
P00719-L006,P00719,casual,2025-03-02,2025-03-10,7.6
P00719-L007,P00719,earned,2025-04-13,2025-04-16,3.5
P00719-L008,P00719,casual,2025-05-21,2025-05-30,9.1
P00719-L009,P00719,compensatory,2025-06-24,2025-07-02,7.2
P00719-L010,P00719,earned,2025-07-30,2025-08-06,6.3
P00719-L011,P00719,earned,2025-09-05,2025-09-19,13.7
P00719-L012,P00719,earned,2025-10-11,2025-10-17,6.0
P00719-L013,P00719,medical,2025-11-25,2025-11-30,5.4
P00719-L014,P00719,compensatory,2025-12-27,2026-01-02,5.8
P00719-L015,P00719,compensatory,2026-02-06,2026-02-13,6.5
P00719-L016,P00719,casual,2026-03-24,2026-03-30,6.5
P00719-L017,P00719,earned,2026-04-11,2026-04-23,11.8
P00719-L018,P00719,casual,2026-06-02,2026-06-05,3.0
P00719-L019,P00719,compensatory,2026-06-28,2026-07-15,17.2
P00719-L020,P00719,earned,2026-08-14,2026-08-20,5.5
P00720-L001,P00720,compensatory,2024-08-31,2024-09-13,13.2
P00720-L002,P00720,earned,2024-11-19,2024-11-28,9.0
P00720-L003,P00720,casual,2025-01-19,2025-01-24,5.2
P00720-L004,P00720,earned,2025-04-01,2025-04-08,7.2
P00720-L005,P00720,earned,2025-04-24,2025-04-30,5.6
P00720-L006,P00720,casual,2025-06-23,2025-07-09,16.3
P00720-L007,P00720,casual,2025-08-10,2025-08-17,6.7
P00720-L008,P00720,casual,2025-10-06,2025-10-18,11.5
P00720-L009,P00720,earned,2025-12-26,2025-12-31,5.8
P00720-L010,P00720,earned,2026-02-10,2026-02-21,11.1
P00720-L011,P00720,earned,2026-03-28,2026-04-10,12.8
P00720-L012,P00720,earned,2026-06-14,2026-06-21,7.4
P00720-L013,P00720,medical,2026-07-19,2026-08-01,13.0
P00721-L001,P00721,earned,2024-09-11,2024-09-19,7.8
P00721-L002,P00721,medical,2024-10-27,2024-11-01,4.4
P00721-L003,P00721,casual,2024-12-26,2025-01-11,16.1
P00721-L004,P00721,medical,2025-02-06,2025-02-08,1.8
P00721-L005,P00721,compensatory,2025-04-03,2025-04-18,15.1
P00721-L006,P00721,earned,2025-06-02,2025-06-13,11.5
P00721-L007,P00721,casual,2025-07-26,2025-08-03,7.8
P00721-L008,P00721,earned,2025-09-06,2025-09-18,11.7
P00721-L009,P00721,earned,2025-11-04,2025-11-10,6.1
P00721-L010,P00721,earned,2025-12-16,2025-12-24,7.8
P00721-L011,P00721,earned,2026-02-17,2026-03-06,16.7
P00721-L012,P00721,casual,2026-03-29,2026-04-01,3.2
P00721-L013,P00721,earned,2026-05-24,2026-05-30,5.7
P00721-L014,P00721,earned,2026-07-12,2026-07-23,10.6
P00722-L001,P00722,earned,2024-09-30,2024-10-07,7.1
P00722-L002,P00722,casual,2024-12-08,2024-12-16,8.5
P00722-L003,P00722,casual,2025-01-12,2025-01-22,9.6
P00722-L004,P00722,earned,2025-03-08,2025-03-28,20.2
P00722-L005,P00722,casual,2025-05-11,2025-05-22,10.8
P00722-L006,P00722,compensatory,2025-07-10,2025-07-28,18.5
P00722-L007,P00722,earned,2025-10-03,2025-10-08,5.2
P00722-L008,P00722,earned,2025-10-31,2025-11-11,11.0
P00722-L009,P00722,casual,2025-12-31,2026-01-06,6.0
P00722-L010,P00722,compensatory,2026-03-07,2026-03-28,21.4
P00722-L011,P00722,casual,2026-05-13,2026-05-28,14.8
P00722-L012,P00722,medical,2026-07-24,2026-08-06,12.9
P00723-L001,P00723,casual,2024-09-14,2024-09-21,6.8
P00723-L002,P00723,earned,2024-10-27,2024-11-03,7.0
P00723-L003,P00723,earned,2024-11-26,2024-12-01,5.3
P00723-L004,P00723,medical,2025-01-02,2025-01-16,14.5
P00723-L005,P00723,compensatory,2025-02-09,2025-02-23,13.8
P00723-L006,P00723,casual,2025-03-09,2025-03-19,10.0
P00723-L007,P00723,earned,2025-04-18,2025-04-25,7.8
P00723-L008,P00723,earned,2025-05-15,2025-05-21,6.7
P00723-L009,P00723,earned,2025-06-20,2025-06-26,5.8
P00723-L010,P00723,casual,2025-08-08,2025-08-18,10.0
P00723-L011,P00723,earned,2025-09-02,2025-09-17,15.2
P00723-L012,P00723,medical,2025-10-12,2025-10-28,15.9
P00723-L013,P00723,compensatory,2025-12-03,2025-12-09,5.1
P00723-L014,P00723,earned,2026-01-07,2026-01-09,2.1
P00723-L015,P00723,medical,2026-01-26,2026-02-14,18.9
P00723-L016,P00723,earned,2026-03-24,2026-04-02,8.9
P00723-L017,P00723,compensatory,2026-04-21,2026-04-27,6.7
P00723-L018,P00723,casual,2026-06-06,2026-06-12,6.0
P00723-L019,P00723,earned,2026-06-24,2026-07-01,7.0
P00723-L020,P00723,earned,2026-08-14,2026-08-24,9.7
P00724-L001,P00724,medical,2024-09-14,2024-09-18,3.8
P00724-L002,P00724,casual,2024-11-14,2024-11-18,4.4
P00724-L003,P00724,earned,2024-12-08,2024-12-23,15.6
P00724-L004,P00724,medical,2025-02-21,2025-03-09,15.9
P00724-L005,P00724,casual,2025-03-23,2025-04-05,12.6
P00724-L006,P00724,medical,2025-05-04,2025-05-12,8.4
P00724-L007,P00724,casual,2025-07-27,2025-08-01,4.6
P00724-L008,P00724,earned,2025-08-19,2025-09-03,15.2
P00724-L009,P00724,casual,2025-09-25,2025-10-06,11.4
P00724-L010,P00724,earned,2025-11-13,2025-11-22,9.7
P00724-L011,P00724,earned,2026-01-24,2026-02-03,10.0
P00724-L012,P00724,casual,2026-02-21,2026-03-15,22.2
P00724-L013,P00724,earned,2026-04-09,2026-04-22,12.6
P00724-L014,P00724,casual,2026-06-02,2026-06-12,10.0
P00724-L015,P00724,compensatory,2026-08-08,2026-08-12,4.4
P00725-L001,P00725,medical,2024-09-06,2024-09-13,7.6
P00725-L002,P00725,casual,2024-10-04,2024-10-05,1.0
P00725-L003,P00725,earned,2024-11-29,2024-12-07,8.0
P00725-L004,P00725,earned,2024-12-15,2024-12-23,8.1
P00725-L005,P00725,casual,2025-01-13,2025-01-21,7.5
P00725-L006,P00725,compensatory,2025-03-02,2025-03-06,4.6
P00725-L007,P00725,compensatory,2025-03-24,2025-03-30,5.9
P00725-L008,P00725,casual,2025-04-25,2025-04-29,3.6
P00725-L009,P00725,earned,2025-05-24,2025-06-02,8.4
P00725-L010,P00725,casual,2025-06-26,2025-07-05,9.3
P00725-L011,P00725,earned,2025-07-30,2025-08-06,7.4
P00725-L012,P00725,earned,2025-09-02,2025-09-13,11.6
P00725-L013,P00725,casual,2025-10-14,2025-10-26,11.7
P00725-L014,P00725,casual,2025-11-07,2025-11-13,5.9
P00725-L015,P00725,casual,2025-12-09,2025-12-30,21.3
P00725-L016,P00725,earned,2026-01-18,2026-01-28,10.1
P00725-L017,P00725,earned,2026-02-15,2026-03-01,14.0
P00725-L018,P00725,earned,2026-03-22,2026-03-25,2.6
P00725-L019,P00725,casual,2026-05-01,2026-05-09,8.5
P00725-L020,P00725,earned,2026-06-02,2026-06-13,11.3
P00725-L021,P00725,earned,2026-07-19,2026-07-20,1.0
P00725-L022,P00725,casual,2026-08-23,2026-08-29,6.3
P00726-L001,P00726,casual,2024-09-09,2024-09-23,14.2
P00726-L002,P00726,medical,2024-10-31,2024-11-14,14.7
P00726-L003,P00726,earned,2024-12-02,2024-12-14,11.7
P00726-L004,P00726,casual,2025-01-18,2025-01-23,4.5
P00726-L005,P00726,compensatory,2025-03-05,2025-03-13,8.5
P00726-L006,P00726,casual,2025-04-16,2025-04-22,6.1
P00726-L007,P00726,casual,2025-06-03,2025-06-05,2.0
P00726-L008,P00726,medical,2025-07-18,2025-08-09,21.8
P00726-L009,P00726,earned,2025-08-31,2025-09-13,13.0
P00726-L010,P00726,earned,2025-10-18,2025-10-25,7.4
P00726-L011,P00726,earned,2025-12-11,2025-12-26,14.6
P00726-L012,P00726,earned,2026-02-07,2026-02-25,17.3
P00726-L013,P00726,casual,2026-03-07,2026-03-21,14.2
P00726-L014,P00726,earned,2026-04-22,2026-04-25,2.6
P00726-L015,P00726,casual,2026-06-13,2026-06-25,11.7
P00726-L016,P00726,casual,2026-08-16,2026-08-20,3.7
P00727-L001,P00727,casual,2024-09-26,2024-09-30,4.4
P00727-L002,P00727,earned,2024-10-20,2024-10-28,8.2
P00727-L003,P00727,casual,2024-11-23,2024-11-29,5.7
P00727-L004,P00727,casual,2024-12-25,2025-01-04,10.1
P00727-L005,P00727,earned,2025-01-24,2025-01-29,5.3
P00727-L006,P00727,casual,2025-02-23,2025-03-01,6.3
P00727-L007,P00727,casual,2025-04-09,2025-04-12,2.7
P00727-L008,P00727,casual,2025-05-12,2025-05-21,9.5
P00727-L009,P00727,earned,2025-06-16,2025-06-23,6.2
P00727-L010,P00727,earned,2025-07-16,2025-07-18,2.6
P00727-L011,P00727,earned,2025-08-17,2025-08-25,8.1
P00727-L012,P00727,earned,2025-09-24,2025-10-10,16.0
P00727-L013,P00727,casual,2025-10-29,2025-11-03,5.0
P00727-L014,P00727,earned,2025-11-26,2025-12-09,13.0
P00727-L015,P00727,earned,2026-01-10,2026-01-13,2.4
P00727-L016,P00727,earned,2026-02-23,2026-03-02,7.5
P00727-L017,P00727,casual,2026-03-31,2026-04-08,8.3
P00727-L018,P00727,earned,2026-04-19,2026-04-28,8.5
P00727-L019,P00727,medical,2026-06-03,2026-06-11,8.0
P00727-L020,P00727,casual,2026-06-25,2026-07-02,7.6
P00727-L021,P00727,casual,2026-08-04,2026-08-10,6.0
P00728-L001,P00728,medical,2024-10-04,2024-10-14,10.0
P00728-L002,P00728,earned,2024-10-24,2024-11-01,8.6
P00728-L003,P00728,casual,2024-12-28,2025-01-10,13.7
P00728-L004,P00728,earned,2025-02-11,2025-02-17,6.1
P00728-L005,P00728,earned,2025-04-07,2025-04-23,15.9
P00728-L006,P00728,casual,2025-05-29,2025-06-09,10.4
P00728-L007,P00728,earned,2025-07-12,2025-07-17,5.4
P00728-L008,P00728,medical,2025-09-23,2025-10-03,9.6
P00728-L009,P00728,casual,2025-10-26,2025-11-08,13.3
P00728-L010,P00728,casual,2025-12-15,2025-12-24,9.3
P00728-L011,P00728,compensatory,2026-02-15,2026-02-22,7.6
P00728-L012,P00728,casual,2026-03-30,2026-04-16,17.1
P00728-L013,P00728,medical,2026-05-22,2026-06-01,10.2
P00728-L014,P00728,medical,2026-07-11,2026-07-18,6.9
P00729-L001,P00729,casual,2024-10-06,2024-10-08,2.4
P00729-L002,P00729,earned,2024-12-18,2024-12-27,9.7
P00729-L003,P00729,medical,2025-02-15,2025-02-26,11.1
P00729-L004,P00729,earned,2025-05-08,2025-05-23,14.8
P00729-L005,P00729,compensatory,2025-06-20,2025-07-01,11.5
P00729-L006,P00729,medical,2025-08-19,2025-08-28,9.2
P00729-L007,P00729,casual,2025-10-23,2025-11-06,13.9
P00729-L008,P00729,casual,2025-12-30,2026-01-13,14.1
P00729-L009,P00729,casual,2026-03-10,2026-03-24,14.0
P00729-L010,P00729,casual,2026-05-01,2026-05-18,16.7
P00729-L011,P00729,earned,2026-08-02,2026-08-09,7.6
P00730-L001,P00730,medical,2024-09-14,2024-09-30,16.5
P00730-L002,P00730,casual,2024-10-22,2024-11-05,14.1
P00730-L003,P00730,earned,2024-12-22,2025-01-07,15.7
P00730-L004,P00730,earned,2025-02-05,2025-02-17,11.8
P00730-L005,P00730,earned,2025-04-19,2025-04-24,5.2
P00730-L006,P00730,earned,2025-05-18,2025-05-25,7.0
P00730-L007,P00730,casual,2025-07-11,2025-07-17,5.9
P00730-L008,P00730,earned,2025-08-15,2025-08-21,5.9
P00730-L009,P00730,casual,2025-09-28,2025-10-03,5.3
P00730-L010,P00730,casual,2025-12-05,2025-12-20,14.5
P00730-L011,P00730,earned,2026-01-01,2026-01-04,2.9
P00730-L012,P00730,compensatory,2026-02-20,2026-03-05,12.1
P00730-L013,P00730,medical,2026-04-29,2026-05-17,17.6
P00730-L014,P00730,casual,2026-06-19,2026-07-03,13.9
P00730-L015,P00730,earned,2026-08-02,2026-08-11,9.0
P00731-L001,P00731,earned,2024-09-20,2024-09-25,4.5
P00731-L002,P00731,earned,2024-10-19,2024-10-24,4.8
P00731-L003,P00731,earned,2024-11-13,2024-11-19,6.6
P00731-L004,P00731,compensatory,2025-01-01,2025-01-16,14.8
P00731-L005,P00731,earned,2025-01-30,2025-02-16,16.6
P00731-L006,P00731,earned,2025-03-09,2025-03-23,13.8
P00731-L007,P00731,earned,2025-04-13,2025-04-19,5.9
P00731-L008,P00731,earned,2025-05-26,2025-06-01,6.9
P00731-L009,P00731,earned,2025-07-07,2025-07-10,2.6
