personnel_id,month_start,days_on_duty,total_duty_hours,mean_daily_duty_hours,daily_duty_hours_sd,night_shifts,weekly_offs_entitled,weekly_offs_availed
P00744,2026-06-01,29,437.5,15.09,2.75,7,4,0
P00744,2026-07-02,31,460.1,14.84,6.0,4,4,2
P00744,2026-08-01,30,429.8,14.33,1.85,9,4,0
P00745,2024-08-31,30,240.7,8.02,1.05,2,4,2
P00745,2024-09-30,29,249.2,8.59,0.91,3,4,3
P00745,2024-10-31,27,229.4,8.5,1.91,9,4,2
P00745,2024-11-30,25,205.1,8.2,3.61,5,4,1
P00745,2024-12-31,30,254.3,8.48,0.76,6,4,4
P00745,2025-01-30,27,217.7,8.06,4.08,4,4,0
P00745,2025-03-02,28,225.5,8.05,1.7,5,4,4
P00745,2025-04-01,30,251.2,8.37,2.87,9,4,3
P00745,2025-05-01,29,243.0,8.38,0.73,7,4,1
P00745,2025-06-01,29,239.3,8.25,1.36,4,4,4
P00745,2025-07-01,26,214.1,8.23,1.08,11,4,2
P00745,2025-08-01,30,242.8,8.09,1.96,9,4,3
P00745,2025-08-31,28,227.6,8.13,2.98,2,4,2
P00745,2025-10-01,29,263.3,9.08,1.86,4,4,3
P00745,2025-10-31,30,248.0,8.27,2.27,3,4,4
P00745,2025-12-01,26,223.2,8.58,3.63,5,4,1
P00745,2025-12-31,26,228.3,8.78,3.14,11,4,1
P00745,2026-01-30,27,217.6,8.06,3.74,6,4,2
P00745,2026-03-02,29,243.7,8.4,2.71,7,4,1
P00745,2026-04-01,28,225.7,8.06,3.52,7,4,2
P00745,2026-05-02,26,205.4,7.9,1.51,6,4,1
P00745,2026-06-01,26,227.5,8.75,2.24,9,4,3
P00745,2026-07-02,26,205.4,7.9,1.68,4,4,4
P00745,2026-08-01,28,227.7,8.13,5.34,2,4,4
P00746,2024-08-31,27,360.9,13.37,2.4,7,4,1
P00746,2024-09-30,31,428.2,13.81,2.09,7,4,0
P00746,2024-10-31,27,376.6,13.95,3.13,9,4,1
P00746,2024-11-30,27,366.0,13.56,1.51,10,4,0
P00746,2024-12-31,28,401.4,14.33,1.05,12,4,2
P00746,2025-01-30,29,416.1,14.35,1.07,6,4,1
P00746,2025-03-02,28,389.3,13.9,1.72,4,4,0
P00746,2025-04-01,27,383.1,14.19,2.46,7,4,2
P00746,2025-05-01,30,426.7,14.22,1.4,6,4,1
P00746,2025-06-01,28,369.6,13.2,1.93,11,4,1
P00746,2025-07-01,31,434.7,14.02,6.0,16,4,2
P00746,2025-08-01,28,354.5,12.66,4.24,5,4,1
P00746,2025-08-31,30,386.2,12.87,6.0,5,4,1
P00746,2025-10-01,29,403.1,13.9,1.35,13,4,0
P00746,2025-10-31,28,366.7,13.1,5.96,8,4,0
P00746,2025-12-01,29,413.1,14.25,2.92,8,4,0
P00746,2025-12-31,27,379.8,14.07,0.43,9,4,0
P00746,2026-01-30,29,416.4,14.36,2.17,4,4,1
P00746,2026-03-02,28,404.1,14.43,2.5,10,4,1
P00746,2026-04-01,29,411.5,14.19,1.18,5,4,1
P00746,2026-05-02,31,447.8,14.44,0.72,7,4,1
P00746,2026-06-01,29,424.2,14.63,1.98,3,4,0
P00746,2026-07-02,31,463.1,14.94,2.0,4,4,2
P00746,2026-08-01,28,426.8,15.24,3.48,6,4,3
P00747,2024-08-31,27,332.1,12.3,1.91,7,4,0
P00747,2024-09-30,24,309.9,12.91,3.32,4,4,1
P00747,2024-10-31,28,354.6,12.67,0.73,3,4,0
P00747,2024-11-30,29,379.8,13.1,1.69,6,4,2
P00747,2024-12-31,26,329.7,12.68,3.39,3,4,1
P00747,2025-01-30,27,352.8,13.07,3.41,1,4,1
P00747,2025-03-02,28,375.6,13.42,1.66,2,4,0
P00747,2025-04-01,29,398.6,13.74,3.8,5,4,2
P00747,2025-05-01,26,336.3,12.93,1.15,3,4,2
P00747,2025-06-01,25,349.2,13.97,1.45,5,4,0
P00747,2025-07-01,27,390.8,14.47,0.29,1,4,0
P00747,2025-08-01,27,376.7,13.95,0.55,4,4,2
P00747,2025-08-31,24,329.3,13.72,0.89,2,4,0
P00747,2025-10-01,30,402.8,13.43,3.36,1,4,1
P00747,2025-10-31,26,357.0,13.73,0.6,1,4,1
P00747,2025-12-01,27,398.3,14.75,2.38,5,4,0
P00747,2025-12-31,30,428.7,14.29,1.16,3,4,0
P00747,2026-01-30,27,368.9,13.66,0.54,1,4,2
P00747,2026-03-02,25,343.8,13.75,1.59,5,4,1
P00747,2026-04-01,27,374.6,13.87,3.9,5,4,0
P00747,2026-05-02,26,360.4,13.86,1.39,3,4,1
P00747,2026-06-01,26,377.9,14.53,0.84,2,4,2
P00747,2026-07-02,27,392.1,14.52,2.94,2,4,3
P00747,2026-08-01,28,392.1,14.0,0.96,0,4,2
P00748,2024-08-31,30,389.6,12.99,3.01,6,4,2
P00748,2024-09-30,29,372.5,12.84,2.36,11,4,0
P00748,2024-10-31,28,362.2,12.94,1.45,4,4,1
P00748,2024-11-30,28,374.8,13.39,1.05,3,4,0
P00748,2024-12-31,28,361.8,12.92,0.8,8,4,2
P00748,2025-01-30,27,353.0,13.07,2.28,2,4,1
P00748,2025-03-02,29,371.2,12.8,1.79,5,4,1
P00748,2025-04-01,28,350.6,12.52,1.61,4,4,0
P00748,2025-05-01,29,392.5,13.54,1.22,4,4,1
P00748,2025-06-01,30,379.4,12.65,1.5,5,4,0
P00748,2025-07-01,28,377.6,13.49,3.45,4,4,1
P00748,2025-08-01,30,382.4,12.75,2.14,9,4,1
P00748,2025-08-31,29,355.5,12.26,1.82,11,4,1
P00748,2025-10-01,30,398.3,13.28,4.87,4,4,0
P00748,2025-10-31,30,402.8,13.43,2.02,6,4,1
P00748,2025-12-01,30,384.3,12.81,3.23,4,4,0
P00748,2025-12-31,31,412.3,13.3,1.68,4,4,0
P00748,2026-01-30,28,350.9,12.53,4.2,6,4,1
P00748,2026-03-02,30,383.6,12.79,1.28,5,4,1
P00748,2026-04-01,27,341.5,12.65,1.79,6,4,0
P00748,2026-05-02,27,332.0,12.3,3.09,7,4,1
P00748,2026-06-01,30,371.7,12.39,5.0,5,4,0
P00748,2026-07-02,27,348.4,12.9,3.98,7,4,3
P00748,2026-08-01,28,334.4,11.94,1.56,5,4,1
P00749,2024-08-31,26,328.0,12.62,2.45,13,4,1
P00749,2024-09-30,26,313.3,12.05,0.5,6,4,1
P00749,2024-10-31,28,352.0,12.57,0.71,3,4,0
P00749,2024-11-30,25,313.1,12.52,2.61,4,4,1
P00749,2024-12-31,26,325.7,12.53,2.42,5,4,1
P00749,2025-01-30,28,334.9,11.96,2.33,5,4,1
P00749,2025-03-02,26,322.2,12.39,3.94,3,4,1
P00749,2025-04-01,28,343.7,12.28,0.35,2,4,1
P00749,2025-05-01,26,319.7,12.3,1.93,1,4,2
P00749,2025-06-01,31,391.6,12.63,0.43,3,4,2
P00749,2025-07-01,25,306.1,12.25,0.32,3,4,1
P00749,2025-08-01,26,326.0,12.54,0.54,2,4,0
P00749,2025-08-31,28,361.0,12.89,2.86,6,4,1
P00749,2025-10-01,29,363.0,12.52,0.2,5,4,0
P00749,2025-10-31,25,300.8,12.03,2.38,7,4,1
P00749,2025-12-01,28,377.6,13.49,3.28,6,4,2
P00749,2025-12-31,29,383.5,13.23,2.48,3,4,1
P00749,2026-01-30,27,345.1,12.78,0.55,3,4,0
P00749,2026-03-02,26,347.9,13.38,1.53,1,4,0
P00749,2026-04-01,27,349.6,12.95,0.7,4,4,1
P00749,2026-05-02,29,371.8,12.82,3.64,2,4,0
P00749,2026-06-01,29,375.3,12.94,1.46,6,4,1
P00749,2026-07-02,28,378.2,13.51,5.69,6,4,1
P00749,2026-08-01,28,356.1,12.72,1.44,3,4,1
P00750,2024-08-31,27,349.3,12.94,0.34,7,4,1
P00750,2024-09-30,27,340.3,12.6,0.2,5,4,2
P00750,2024-10-31,29,360.5,12.43,2.42,4,4,0
P00750,2024-11-30,26,311.4,11.98,1.8,6,4,1
P00750,2024-12-31,29,365.2,12.59,0.93,5,4,0
P00750,2025-01-30,24,305.4,12.73,1.69,6,4,1
P00750,2025-03-02,26,342.6,13.18,0.2,7,4,0
P00750,2025-04-01,29,377.3,13.01,0.56,2,4,1
P00750,2025-05-01,27,362.2,13.42,1.66,3,4,1
P00750,2025-06-01,27,365.5,13.54,1.08,3,4,1
P00750,2025-07-01,27,359.1,13.3,5.75,10,4,1
P00750,2025-08-01,27,361.8,13.4,2.84,3,4,1
P00750,2025-08-31,26,333.5,12.83,1.27,3,4,1
P00750,2025-10-01,29,380.7,13.13,0.2,3,4,0
P00750,2025-10-31,27,366.5,13.57,0.27,6,4,1
P00750,2025-12-01,27,369.9,13.7,2.95,5,4,1
P00750,2025-12-31,28,371.6,13.27,2.92,5,4,0
P00750,2026-01-30,24,321.0,13.38,1.9,7,4,0
P00750,2026-03-02,27,343.6,12.73,2.88,8,4,0
P00750,2026-04-01,28,377.0,13.46,0.33,5,4,1
P00750,2026-05-02,28,369.1,13.18,1.25,4,4,2
P00750,2026-06-01,26,342.0,13.16,0.77,6,4,0
P00750,2026-07-02,27,343.4,12.72,2.09,4,4,2
P00750,2026-08-01,30,382.5,12.75,1.5,5,4,1
P00751,2024-08-31,28,368.3,13.15,3.34,5,4,1
P00751,2024-09-30,29,364.4,12.56,1.03,2,4,3
P00751,2024-10-31,26,338.0,13.0,1.38,9,4,1
P00751,2024-11-30,25,325.6,13.02,1.28,5,4,1
P00751,2024-12-31,26,333.8,12.84,1.98,1,4,0
P00751,2025-01-30,26,328.6,12.64,3.29,6,4,0
P00751,2025-03-02,28,359.2,12.83,1.33,7,4,1
P00751,2025-04-01,26,349.7,13.45,1.2,4,4,0
P00751,2025-05-01,28,386.8,13.81,1.39,7,4,1
P00751,2025-06-01,28,349.6,12.48,0.68,0,4,1
P00751,2025-07-01,28,374.9,13.39,2.68,6,4,1
P00751,2025-08-01,27,355.7,13.17,2.11,6,4,0
P00751,2025-08-31,26,330.5,12.71,3.97,4,4,1
P00751,2025-10-01,28,376.7,13.45,0.33,6,4,0
P00751,2025-10-31,27,354.1,13.11,1.46,2,4,1
P00751,2025-12-01,25,329.7,13.19,1.93,2,4,1
P00751,2025-12-31,27,351.2,13.01,2.3,2,4,0
P00751,2026-01-30,28,351.1,12.54,0.56,3,4,3
P00751,2026-03-02,27,340.7,12.62,2.86,3,4,1
P00751,2026-04-01,26,322.8,12.42,1.62,5,4,2
P00751,2026-05-02,26,335.5,12.9,2.09,4,4,1
P00751,2026-06-01,26,336.4,12.94,1.51,2,4,0
P00751,2026-07-02,27,346.1,12.82,1.75,1,4,1
P00751,2026-08-01,25,316.5,12.66,1.06,3,4,1
P00752,2024-08-31,27,339.8,12.59,4.12,4,4,1
P00752,2024-09-30,28,331.9,11.85,3.04,2,4,1
P00752,2024-10-31,27,332.7,12.32,2.88,5,4,1
P00752,2024-11-30,27,326.4,12.09,1.44,1,4,1
P00752,2024-12-31,26,298.7,11.49,1.41,5,4,1
P00752,2025-01-30,27,317.7,11.77,0.2,8,4,0
P00752,2025-03-02,28,327.8,11.71,2.54,2,4,2
P00752,2025-04-01,26,307.7,11.83,1.44,7,4,1
P00752,2025-05-01,26,332.6,12.79,0.42,6,4,2
P00752,2025-06-01,28,357.8,12.78,1.78,5,4,2
P00752,2025-07-01,26,312.0,12.0,2.35,7,4,1
P00752,2025-08-01,29,352.1,12.14,2.73,3,4,0
P00752,2025-08-31,28,352.9,12.6,2.11,5,4,0
P00752,2025-10-01,26,354.1,13.62,3.11,3,4,0
P00752,2025-10-31,25,323.2,12.93,1.79,7,4,1
P00752,2025-12-01,28,346.3,12.37,0.84,4,4,0
P00752,2025-12-31,28,323.1,11.54,1.22,3,4,0
P00752,2026-01-30,27,331.7,12.29,0.83,5,4,0
P00752,2026-03-02,27,329.0,12.19,0.44,5,4,1
P00752,2026-04-01,28,357.4,12.77,1.52,4,4,1
P00752,2026-05-02,28,366.5,13.09,0.73,7,4,2
P00752,2026-06-01,27,341.9,12.66,1.63,5,4,0
P00752,2026-07-02,26,322.2,12.39,0.2,3,4,0
P00752,2026-08-01,29,364.1,12.56,0.85,3,4,1
P00753,2024-08-31,31,274.7,8.86,2.83,5,4,2
P00753,2024-09-30,28,264.8,9.46,6.0,10,4,3
P00753,2024-10-31,27,243.5,9.02,2.37,7,4,3
P00753,2024-11-30,31,271.6,8.76,3.07,3,4,3
P00753,2024-12-31,30,266.8,8.89,2.38,7,4,3
P00753,2025-01-30,29,267.4,9.22,2.93,7,4,3
P00753,2025-03-02,28,264.3,9.44,0.81,10,4,2
P00753,2025-04-01,29,275.6,9.5,0.6,5,4,2
P00753,2025-05-01,26,249.2,9.58,1.69,4,4,4
P00753,2025-06-01,28,267.7,9.56,6.0,4,4,3
P00753,2025-07-01,31,285.9,9.22,0.79,4,4,2
P00753,2025-08-01,29,276.7,9.54,1.38,6,4,3
P00753,2025-08-31,26,229.2,8.82,1.5,2,4,3
P00753,2025-10-01,28,252.5,9.02,1.22,10,4,4
P00753,2025-10-31,31,293.3,9.46,2.51,7,4,1
P00753,2025-12-01,28,251.9,9.0,3.14,3,4,3
P00753,2025-12-31,27,244.7,9.06,1.9,4,4,2
P00753,2026-01-30,28,271.5,9.7,1.58,5,4,3
P00753,2026-03-02,28,269.0,9.61,1.76,0,4,4
P00753,2026-04-01,29,282.7,9.75,0.95,2,4,1
P00753,2026-05-02,26,241.6,9.29,6.0,7,4,3
P00753,2026-06-01,27,253.6,9.39,2.2,4,4,4
P00753,2026-07-02,27,248.5,9.2,2.49,4,4,2
P00753,2026-08-01,29,259.2,8.94,5.01,5,4,1
P00754,2024-08-31,28,257.6,9.2,1.46,5,4,3
P00754,2024-09-30,29,269.2,9.28,0.64,7,4,0
P00754,2024-10-31,30,264.0,8.8,0.3,11,4,1
P00754,2024-11-30,31,280.5,9.05,4.35,6,4,2
P00754,2024-12-31,31,297.0,9.58,1.11,3,4,0
P00754,2025-01-30,31,303.7,9.8,0.81,3,4,4
P00754,2025-03-02,29,279.4,9.64,3.05,3,4,4
P00754,2025-04-01,27,246.6,9.13,1.63,7,4,2
P00754,2025-05-01,29,263.6,9.09,0.83,8,4,2
P00754,2025-06-01,29,281.8,9.72,0.77,8,4,1
P00754,2025-07-01,31,303.1,9.78,3.29,7,4,3
P00754,2025-08-01,28,262.1,9.36,6.0,8,4,1
P00754,2025-08-31,30,273.8,9.13,1.31,7,4,3
P00754,2025-10-01,31,287.9,9.29,0.73,8,4,2
P00754,2025-10-31,26,246.7,9.49,0.67,6,4,2
P00754,2025-12-01,27,267.0,9.89,3.04,6,4,1
P00754,2025-12-31,25,238.1,9.52,3.96,14,4,3
P00754,2026-01-30,30,296.5,9.88,0.57,9,4,2
P00754,2026-03-02,30,302.8,10.09,0.59,6,4,4
P00754,2026-04-01,28,258.4,9.23,3.68,5,4,3
P00754,2026-05-02,27,259.4,9.61,3.65,8,4,1
P00754,2026-06-01,30,276.6,9.22,3.35,9,4,2
P00754,2026-07-02,30,286.8,9.56,3.37,4,4,1
P00754,2026-08-01,30,281.5,9.38,2.55,7,4,3
P00755,2024-08-31,28,372.3,13.3,1.1,5,4,2
P00755,2024-09-30,29,377.7,13.02,1.35,8,4,1
P00755,2024-10-31,28,377.4,13.48,2.58,6,4,0
P00755,2024-11-30,27,364.8,13.51,2.54,7,4,1
P00755,2024-12-31,30,396.5,13.22,1.12,9,4,0
P00755,2025-01-30,29,376.7,12.99,3.05,8,4,0
P00755,2025-03-02,28,376.2,13.43,1.09,4,4,3
P00755,2025-04-01,29,371.8,12.82,1.63,8,4,0
P00755,2025-05-01,27,353.3,13.08,1.79,6,4,1
P00755,2025-06-01,28,355.0,12.68,2.59,12,4,1
P00755,2025-07-01,28,369.9,13.21,2.31,3,4,1
P00755,2025-08-01,29,367.6,12.68,2.31,5,4,1
P00755,2025-08-31,28,379.2,13.54,3.89,6,4,0
P00755,2025-10-01,28,381.3,13.62,5.42,10,4,0
P00755,2025-10-31,29,376.7,12.99,2.97,7,4,0
P00755,2025-12-01,31,419.5,13.53,2.88,6,4,0
P00755,2025-12-31,26,320.9,12.34,2.06,5,4,0
P00755,2026-01-30,31,402.7,12.99,2.49,4,4,0
P00755,2026-03-02,29,383.9,13.24,2.1,4,4,1
P00755,2026-04-01,31,376.9,12.16,4.59,8,4,0
P00755,2026-05-02,28,359.7,12.84,2.6,4,4,1
P00755,2026-06-01,30,387.2,12.91,2.19,5,4,0
P00755,2026-07-02,31,382.7,12.35,0.87,10,4,2
P00755,2026-08-01,29,343.6,11.85,0.93,5,4,2
P00756,2024-08-31,24,314.1,13.09,1.95,3,4,0
P00756,2024-09-30,28,394.4,14.09,0.43,5,4,0
P00756,2024-10-31,26,366.2,14.09,2.93,4,4,1
P00756,2024-11-30,27,379.2,14.05,3.21,6,4,1
P00756,2024-12-31,28,387.0,13.82,3.56,9,4,0
P00756,2025-01-30,31,431.5,13.92,2.55,2,4,1
P00756,2025-03-02,29,411.4,14.19,0.82,3,4,0
P00756,2025-04-01,31,457.3,14.75,1.65,1,4,1
P00756,2025-05-01,26,363.9,14.0,2.02,4,4,0
P00756,2025-06-01,27,363.6,13.46,2.51,9,4,3
P00756,2025-07-01,29,412.6,14.23,5.28,6,4,1
P00756,2025-08-01,27,389.8,14.44,2.27,3,4,1
P00756,2025-08-31,27,388.9,14.4,1.18,5,4,1
P00756,2025-10-01,29,395.8,13.65,2.09,13,4,1
P00756,2025-10-31,30,420.3,14.01,2.24,7,4,1
P00756,2025-12-01,26,352.9,13.57,0.81,4,4,0
P00756,2025-12-31,27,366.6,13.58,2.55,4,4,2
P00756,2026-01-30,29,393.1,13.56,2.45,3,4,1
P00756,2026-03-02,30,400.2,13.34,2.52,4,4,0
P00756,2026-04-01,26,340.1,13.08,2.46,5,4,1
P00756,2026-05-02,26,334.2,12.85,1.18,4,4,1
P00756,2026-06-01,26,350.5,13.48,1.87,8,4,0
P00756,2026-07-02,29,377.4,13.02,0.64,5,4,0
P00756,2026-08-01,27,354.3,13.12,6.0,10,4,1
P00757,2024-08-31,27,354.5,13.13,6.0,8,4,0
P00757,2024-09-30,30,400.9,13.36,4.75,9,4,0
P00757,2024-10-31,31,394.6,12.73,3.04,4,4,1
P00757,2024-11-30,29,380.8,13.13,3.55,3,4,1
P00757,2024-12-31,26,345.9,13.3,0.3,8,4,1
P00757,2025-01-30,31,401.3,12.94,1.42,7,4,0
P00757,2025-03-02,29,378.4,13.05,1.49,9,4,0
P00757,2025-04-01,28,376.4,13.44,1.97,3,4,2
P00757,2025-05-01,28,379.9,13.57,2.08,7,4,0
P00757,2025-06-01,27,363.2,13.45,1.91,4,4,2
P00757,2025-07-01,27,355.9,13.18,3.74,6,4,1
P00757,2025-08-01,25,316.9,12.67,2.88,7,4,0
P00757,2025-08-31,31,409.3,13.2,2.48,5,4,1
P00757,2025-10-01,29,387.1,13.35,5.84,13,4,1
P00757,2025-10-31,27,355.1,13.15,1.25,8,4,1
P00757,2025-12-01,30,400.3,13.34,0.2,9,4,0
P00757,2025-12-31,29,374.3,12.91,1.24,6,4,3
P00757,2026-01-30,29,380.6,13.13,2.31,4,4,0
P00757,2026-03-02,27,368.6,13.65,3.5,1,4,2
P00757,2026-04-01,28,386.0,13.79,1.99,5,4,2
P00757,2026-05-02,27,371.5,13.76,1.99,7,4,0
P00757,2026-06-01,30,417.6,13.92,2.53,7,4,1
P00757,2026-07-02,28,396.6,14.16,0.53,4,4,0
P00757,2026-08-01,29,410.6,14.16,2.09,5,4,0
P00758,2024-08-31,25,328.8,13.15,2.23,6,4,0
P00758,2024-09-30,29,396.7,13.68,1.56,5,4,2
P00758,2024-10-31,30,403.4,13.45,3.25,9,4,1
P00758,2024-11-30,27,367.1,13.6,2.19,4,4,0
P00758,2024-12-31,29,358.1,12.35,0.95,7,4,1
P00758,2025-01-30,29,381.8,13.17,1.8,6,4,0
P00758,2025-03-02,28,348.1,12.43,2.98,12,4,0
P00758,2025-04-01,27,340.6,12.62,2.3,4,4,0
P00758,2025-05-01,31,398.0,12.84,4.69,4,4,1
P00758,2025-06-01,30,372.3,12.41,1.25,10,4,0
P00758,2025-07-01,31,408.3,13.17,3.61,4,4,1
P00758,2025-08-01,30,374.5,12.48,1.28,7,4,0
P00758,2025-08-31,31,398.5,12.86,1.3,4,4,1
P00758,2025-10-01,28,355.5,12.7,6.0,4,4,1
P00758,2025-10-31,30,381.4,12.71,3.88,9,4,0
P00758,2025-12-01,29,342.1,11.8,3.89,6,4,0
P00758,2025-12-31,28,319.9,11.43,1.01,7,4,1
P00758,2026-01-30,27,342.1,12.67,6.0,6,4,0
P00758,2026-03-02,28,350.2,12.51,2.82,8,4,1
P00758,2026-04-01,25,292.7,11.71,2.68,11,4,2
P00758,2026-05-02,26,288.0,11.08,0.45,5,4,1
P00758,2026-06-01,29,331.8,11.44,0.97,3,4,0
P00758,2026-07-02,26,307.2,11.82,2.21,6,4,2
P00758,2026-08-01,29,316.6,10.92,0.52,9,4,2
P00759,2024-08-31,31,434.9,14.03,2.64,4,4,1
P00759,2024-09-30,31,430.3,13.88,1.89,6,4,3
P00759,2024-10-31,31,440.1,14.2,0.89,8,4,1
P00759,2024-11-30,30,428.1,14.27,1.84,5,4,0
P00759,2024-12-31,29,428.9,14.79,5.16,7,4,1
P00759,2025-01-30,30,415.6,13.85,4.05,9,4,2
P00759,2025-03-02,28,401.7,14.35,6.0,7,4,1
P00759,2025-04-01,30,426.9,14.23,2.65,7,4,1
P00759,2025-05-01,30,412.9,13.76,3.64,11,4,2
P00759,2025-06-01,31,430.5,13.89,1.19,6,4,0
P00759,2025-07-01,31,431.9,13.93,0.52,7,4,0
P00759,2025-08-01,28,384.0,13.72,1.03,11,4,1
P00759,2025-08-31,29,405.0,13.96,2.78,9,4,0
P00759,2025-10-01,28,361.7,12.92,1.1,8,4,1
P00759,2025-10-31,26,332.9,12.81,3.86,5,4,2
P00759,2025-12-01,29,378.4,13.05,1.55,8,4,0
P00759,2025-12-31,28,364.3,13.01,1.38,6,4,1
P00759,2026-01-30,31,430.5,13.89,0.2,5,4,1
P00759,2026-03-02,28,388.0,13.86,0.78,5,4,1
P00759,2026-04-01,31,420.0,13.55,4.66,6,4,0
P00759,2026-05-02,30,407.0,13.57,6.0,8,4,0
P00759,2026-06-01,29,404.5,13.95,6.0,9,4,0
P00759,2026-07-02,30,423.0,14.1,4.97,3,4,0
P00759,2026-08-01,29,413.6,14.26,3.81,3,4,2
P00760,2024-08-31,31,411.3,13.27,1.04,4,4,0
P00760,2024-09-30,29,384.6,13.26,5.51,10,4,0
P00760,2024-10-31,29,388.8,13.41,1.64,8,4,1
P00760,2024-11-30,30,421.6,14.05,5.51,5,4,0
P00760,2024-12-31,28,391.1,13.97,2.75,3,4,1
P00760,2025-01-30,31,469.0,15.13,2.44,7,4,0
P00760,2025-03-02,29,416.6,14.37,4.55,6,4,0
P00760,2025-04-01,28,402.0,14.36,3.97,7,4,1
P00760,2025-05-01,29,407.4,14.05,1.52,7,4,0
P00760,2025-06-01,30,437.2,14.57,5.37,6,4,0
P00760,2025-07-01,28,396.4,14.16,2.03,7,4,1
P00760,2025-08-01,27,379.4,14.05,5.56,5,4,1
P00760,2025-08-31,28,409.1,14.61,4.06,6,4,0
P00760,2025-10-01,30,459.0,15.3,0.42,6,4,0
P00760,2025-10-31,27,395.1,14.63,4.13,9,4,0
P00760,2025-12-01,30,432.0,14.4,2.1,4,4,0
P00760,2025-12-31,29,404.4,13.94,1.65,6,4,0
P00760,2026-01-30,27,396.8,14.7,1.57,5,4,1
P00760,2026-03-02,28,407.4,14.55,2.57,5,4,0
P00760,2026-04-01,29,431.2,14.87,1.53,5,4,1
P00760,2026-05-02,26,360.6,13.87,1.28,7,4,1
P00760,2026-06-01,31,432.3,13.94,1.85,7,4,0
P00760,2026-07-02,30,414.4,13.81,0.29,6,4,1
P00760,2026-08-01,30,424.8,14.16,2.44,6,4,0
P00761,2024-08-31,24,305.2,12.72,0.48,4,4,0
P00761,2024-09-30,27,351.4,13.01,4.58,2,4,0
P00761,2024-10-31,27,338.7,12.54,3.09,4,4,1
P00761,2024-11-30,29,364.3,12.56,1.24,2,4,0
P00761,2024-12-31,27,361.0,13.37,0.7,4,4,0
P00761,2025-01-30,26,330.0,12.69,0.62,9,4,0
P00761,2025-03-02,27,348.4,12.9,2.46,2,4,1
P00761,2025-04-01,27,367.3,13.61,2.39,4,4,1
P00761,2025-05-01,28,362.1,12.93,1.1,3,4,1
P00761,2025-06-01,28,370.5,13.23,0.2,4,4,0
P00761,2025-07-01,28,363.0,12.96,2.21,6,4,1
P00761,2025-08-01,29,396.0,13.65,0.68,4,4,0
P00761,2025-08-31,30,400.2,13.34,0.91,3,4,1
P00761,2025-10-01,30,401.0,13.37,0.57,3,4,1
P00761,2025-10-31,30,411.0,13.7,1.65,5,4,1
P00761,2025-12-01,26,347.9,13.38,2.19,1,4,0
P00761,2025-12-31,27,340.8,12.62,0.89,1,4,0
P00761,2026-01-30,25,324.4,12.98,0.74,6,4,1
P00761,2026-03-02,26,336.3,12.93,4.05,2,4,0
P00761,2026-04-01,27,355.6,13.17,0.92,3,4,0
P00761,2026-05-02,28,348.4,12.44,2.71,3,4,0
P00761,2026-06-01,27,347.2,12.86,5.92,5,4,1
P00761,2026-07-02,30,389.3,12.98,0.8,2,4,1
P00761,2026-08-01,28,358.0,12.79,1.37,2,4,0
P00762,2024-08-31,28,374.2,13.36,0.8,6,4,0
P00762,2024-09-30,31,414.7,13.38,3.23,8,4,1
P00762,2024-10-31,30,416.5,13.88,1.3,8,4,2
P00762,2024-11-30,30,394.6,13.15,0.84,9,4,1
P00762,2024-12-31,31,405.6,13.08,0.94,6,4,2
P00762,2025-01-30,30,415.8,13.86,0.62,4,4,0
P00762,2025-03-02,27,380.9,14.11,2.06,6,4,3
P00762,2025-04-01,29,390.0,13.45,3.93,6,4,1
P00762,2025-05-01,29,410.4,14.15,4.22,4,4,1
P00762,2025-06-01,30,423.8,14.13,3.4,9,4,1
P00762,2025-07-01,30,436.0,14.53,6.0,8,4,0
P00762,2025-08-01,28,410.0,14.64,1.73,8,4,1
P00762,2025-08-31,30,464.1,15.47,3.33,6,4,0
P00762,2025-10-01,31,449.3,14.49,2.8,6,4,1
P00762,2025-10-31,28,406.2,14.51,1.65,6,4,0
P00762,2025-12-01,30,453.9,15.13,0.49,9,4,1
P00762,2025-12-31,29,464.5,16.02,1.5,9,4,0
P00762,2026-01-30,29,463.5,15.98,4.06,4,4,0
P00762,2026-03-02,30,464.4,15.48,2.93,11,4,0
P00762,2026-04-01,29,456.2,15.73,2.22,10,4,0
P00762,2026-05-02,29,473.0,16.31,1.45,6,4,1
P00762,2026-06-01,30,473.0,15.77,1.21,5,4,1
P00762,2026-07-02,27,417.6,15.47,2.87,8,4,0
P00762,2026-08-01,29,468.8,16.17,2.55,7,4,2
P00763,2024-08-31,31,431.3,13.91,1.3,10,4,0
P00763,2024-09-30,28,385.0,13.75,4.5,8,4,0
P00763,2024-10-31,27,385.7,14.28,2.28,5,4,0
P00763,2024-11-30,31,420.4,13.56,2.47,6,4,0
P00763,2024-12-31,28,396.2,14.15,1.77,4,4,1
P00763,2025-01-30,28,380.3,13.58,5.63,9,4,1
P00763,2025-03-02,27,343.2,12.71,1.95,8,4,0
P00763,2025-04-01,29,381.8,13.16,0.79,6,4,2
P00763,2025-05-01,30,400.2,13.34,5.62,7,4,1
P00763,2025-06-01,26,344.8,13.26,1.74,2,4,1
P00763,2025-07-01,31,431.5,13.92,0.68,4,4,0
P00763,2025-08-01,29,394.8,13.61,5.43,5,4,0
P00763,2025-08-31,31,429.2,13.85,1.17,3,4,0
P00763,2025-10-01,31,442.6,14.28,2.16,5,4,2
