deployment_id,personnel_id,unit_id,location_type,deployment_type,start_date,end_date,is_current
P00688-D005,P00688,U007,static_station,training,2021-06-14,2022-01-31,False
P00688-D006,P00688,U007,hard_area,training,2019-12-13,2021-06-13,False
P00688-D007,P00688,U007,hard_area,static,2018-05-02,2019-12-12,False
P00688-D008,P00688,U007,static_station,static,2016-12-18,2018-05-01,False
P00689-D001,P00689,U006,field,operational,2025-04-13,,True
P00689-D002,P00689,U006,field,static,2024-06-01,2025-04-12,False
P00689-D003,P00689,U006,field,training,2022-08-02,2024-05-31,False
P00689-D004,P00689,U006,static_station,static,2020-12-16,2022-08-01,False
P00689-D005,P00689,U006,hard_area,training,2020-02-06,2020-12-15,False
P00689-D006,P00689,U006,field,operational,2018-08-18,2020-02-05,False
P00689-D007,P00689,U006,field,operational,2018-03-12,2018-08-17,False
P00689-D008,P00689,U006,field,operational,2017-02-15,2018-03-11,False
P00690-D001,P00690,U015,hard_area,operational,2023-09-09,,True
P00690-D002,P00690,U015,static_station,training,2022-04-20,2023-09-08,False
P00690-D003,P00690,U015,hard_area,training,2021-03-07,2022-04-19,False
P00690-D004,P00690,U015,hard_area,training,2020-10-15,2021-03-06,False
P00690-D005,P00690,U015,hard_area,static,2019-12-19,2020-10-14,False
P00690-D006,P00690,U015,hard_area,operational,2019-04-01,2019-12-18,False
P00690-D007,P00690,U015,hard_area,static,2018-11-29,2019-03-31,False
P00690-D008,P00690,U015,hard_area,training,2018-07-29,2018-11-28,False
P00691-D001,P00691,U001,static_station,operational,2025-05-24,,True
P00692-D001,P00692,U007,field,static,2024-10-19,,True
P00692-D002,P00692,U007,hard_area,operational,2023-06-26,2024-10-18,False
P00692-D003,P00692,U007,static_station,training,2021-11-15,2023-06-25,False
P00692-D004,P00692,U007,hard_area,static,2020-11-14,2021-11-14,False
P00692-D005,P00692,U007,field,training,2019-08-26,2020-11-13,False
P00693-D001,P00693,U013,hard_area,operational,2023-03-30,,True
P00693-D002,P00693,U013,static_station,operational,2021-07-19,2023-03-29,False
P00693-D003,P00693,U013,static_station,static,2021-03-18,2021-07-18,False
P00693-D004,P00693,U013,hard_area,static,2020-02-14,2021-03-17,False
P00693-D005,P00693,U013,static_station,static,2019-07-04,2020-02-13,False
P00694-D001,P00694,U009,static_station,static,2026-07-30,,True
P00694-D002,P00694,U009,hard_area,static,2025-06-20,2026-07-29,False
P00694-D003,P00694,U009,static_station,training,2023-09-16,2025-06-19,False
P00694-D004,P00694,U009,static_station,operational,2022-10-15,2023-09-15,False
P00695-D001,P00695,U015,hard_area,operational,2024-10-07,,True
P00695-D002,P00695,U015,static_station,static,2023-05-04,2024-10-06,False
P00695-D003,P00695,U015,static_station,operational,2021-12-05,2023-05-03,False
P00695-D004,P00695,U015,static_station,operational,2020-05-17,2021-12-04,False
P00695-D005,P00695,U015,field,static,2019-06-14,2020-05-16,False
P00695-D006,P00695,U015,field,operational,2018-05-28,2019-06-13,False
P00695-D007,P00695,U015,field,training,2017-03-10,2018-05-27,False
P00696-D001,P00696,U007,static_station,static,2025-07-02,,True
P00696-D002,P00696,U007,hard_area,operational,2024-09-23,2025-07-01,False
P00696-D003,P00696,U007,field,operational,2023-04-22,2024-09-22,False
P00696-D004,P00696,U007,hard_area,static,2022-04-10,2023-04-21,False
P00696-D005,P00696,U007,field,static,2020-10-21,2022-04-09,False
P00696-D006,P00696,U007,field,training,2018-10-17,2020-10-20,False
P00697-D001,P00697,U004,static_station,static,2024-09-17,,True
P00697-D002,P00697,U004,static_station,training,2023-05-27,2024-09-16,False
P00697-D003,P00697,U004,static_station,operational,2022-07-06,2023-05-26,False
P00697-D004,P00697,U004,static_station,operational,2021-08-11,2022-07-05,False
P00697-D005,P00697,U004,hard_area,static,2020-06-28,2021-08-10,False
P00697-D006,P00697,U004,hard_area,training,2019-05-26,2020-06-27,False
P00697-D007,P00697,U004,hard_area,operational,2018-09-05,2019-05-25,False
P00698-D001,P00698,U003,static_station,static,2024-09-28,,True
P00698-D002,P00698,U003,field,operational,2023-02-14,2024-09-27,False
P00698-D003,P00698,U003,hard_area,operational,2021-02-13,2023-02-13,False
P00698-D004,P00698,U003,field,training,2019-04-15,2021-02-12,False
P00698-D005,P00698,U003,static_station,training,2017-08-16,2019-04-14,False
P00698-D006,P00698,U003,hard_area,operational,2017-04-16,2017-08-15,False
P00698-D007,P00698,U003,static_station,operational,2015-09-06,2017-04-15,False
P00698-D008,P00698,U003,static_station,training,2014-06-10,2015-09-05,False
P00699-D001,P00699,U004,static_station,static,2025-04-05,,True
P00699-D002,P00699,U004,field,operational,2024-12-05,2025-04-04,False
P00700-D001,P00700,U003,static_station,static,2024-10-12,,True
P00701-D001,P00701,U012,hard_area,operational,2024-09-07,,True
P00701-D002,P00701,U012,static_station,operational,2024-02-09,2024-09-06,False
P00701-D003,P00701,U012,hard_area,static,2022-10-02,2024-02-08,False
P00701-D004,P00701,U012,field,training,2021-08-07,2022-10-01,False
P00701-D005,P00701,U012,static_station,static,2020-10-22,2021-08-06,False
P00701-D006,P00701,U012,hard_area,training,2018-11-24,2020-10-21,False
P00701-D007,P00701,U012,field,training,2017-05-28,2018-11-23,False
P00701-D008,P00701,U012,static_station,static,2015-01-19,2017-05-27,False
P00702-D001,P00702,U003,static_station,static,2024-12-20,,True
P00702-D002,P00702,U003,field,training,2022-10-25,2024-12-19,False
P00702-D003,P00702,U003,static_station,static,2020-08-06,2022-10-24,False
P00702-D004,P00702,U003,static_station,training,2019-05-10,2020-08-05,False
P00702-D005,P00702,U003,static_station,operational,2018-11-24,2019-05-09,False
P00703-D001,P00703,U014,static_station,static,2026-04-17,,True
P00703-D002,P00703,U014,field,operational,2025-03-09,2026-04-16,False
P00703-D003,P00703,U014,hard_area,operational,2023-09-17,2025-03-08,False
P00703-D004,P00703,U014,field,training,2021-10-11,2023-09-16,False
P00703-D005,P00703,U014,static_station,operational,2020-10-15,2021-10-10,False
P00703-D006,P00703,U014,static_station,operational,2020-01-14,2020-10-14,False
P00703-D007,P00703,U014,hard_area,static,2018-02-12,2020-01-13,False
P00703-D008,P00703,U014,field,static,2017-10-12,2018-02-11,False
P00704-D001,P00704,U001,field,operational,2026-03-07,,True
P00704-D002,P00704,U001,static_station,static,2023-11-04,2026-03-06,False
P00704-D003,P00704,U001,static_station,static,2022-07-27,2023-11-03,False
P00704-D004,P00704,U001,static_station,training,2021-07-08,2022-07-26,False
P00704-D005,P00704,U001,hard_area,training,2020-04-01,2021-07-07,False
P00704-D006,P00704,U001,static_station,operational,2018-07-20,2020-03-31,False
P00704-D007,P00704,U001,static_station,training,2016-12-30,2018-07-19,False
P00704-D008,P00704,U001,hard_area,static,2015-03-09,2016-12-29,False
P00705-D001,P00705,U003,static_station,static,2025-10-13,,True
P00705-D002,P00705,U003,static_station,operational,2025-05-12,2025-10-12,False
P00705-D003,P00705,U003,field,training,2024-05-12,2025-05-11,False
P00705-D004,P00705,U003,static_station,static,2022-08-11,2024-05-11,False
P00705-D005,P00705,U003,static_station,operational,2020-12-19,2022-08-10,False
P00705-D006,P00705,U003,static_station,training,2019-07-05,2020-12-18,False
P00705-D007,P00705,U003,field,static,2018-03-27,2019-07-04,False
P00705-D008,P00705,U003,field,operational,2016-08-02,2018-03-26,False
P00706-D001,P00706,U010,hard_area,operational,2025-02-26,,True
P00706-D002,P00706,U010,field,operational,2024-10-26,2025-02-25,False
P00706-D003,P00706,U010,hard_area,training,2023-10-08,2024-10-25,False
P00706-D004,P00706,U010,static_station,static,2022-08-01,2023-10-07,False
P00706-D005,P00706,U010,field,static,2021-11-05,2022-07-31,False
P00707-D001,P00707,U002,hard_area,operational,2026-04-12,,True
P00707-D002,P00707,U002,field,static,2025-05-30,2026-04-11,False
P00707-D003,P00707,U002,field,training,2024-05-23,2025-05-29,False
P00707-D004,P00707,U002,static_station,operational,2023-03-04,2024-05-22,False
P00707-D005,P00707,U002,static_station,training,2022-11-01,2023-03-03,False
P00707-D006,P00707,U002,static_station,training,2021-02-26,2022-10-31,False
P00707-D007,P00707,U002,static_station,operational,2020-03-25,2021-02-25,False
P00708-D001,P00708,U004,field,static,2024-04-20,,True
P00708-D002,P00708,U004,field,operational,2022-06-03,2024-04-19,False
P00708-D003,P00708,U004,hard_area,operational,2021-07-06,2022-06-02,False
P00709-D001,P00709,U005,field,operational,2025-11-30,,True
P00709-D002,P00709,U005,field,static,2024-10-28,2025-11-29,False
P00709-D003,P00709,U005,static_station,operational,2023-08-24,2024-10-27,False
P00709-D004,P00709,U005,hard_area,static,2022-09-22,2023-08-23,False
P00709-D005,P00709,U005,static_station,operational,2022-03-15,2022-09-21,False
P00710-D001,P00710,U003,static_station,static,2024-02-03,,True
P00710-D002,P00710,U003,hard_area,static,2022-06-16,2024-02-02,False
P00710-D003,P00710,U003,field,operational,2020-06-27,2022-06-15,False
P00710-D004,P00710,U003,static_station,training,2019-12-16,2020-06-26,False
P00711-D001,P00711,U003,static_station,static,2024-11-03,,True
P00711-D002,P00711,U003,hard_area,training,2024-02-19,2024-11-02,False
P00711-D003,P00711,U003,field,operational,2022-11-15,2024-02-18,False
P00711-D004,P00711,U003,hard_area,static,2021-06-25,2022-11-14,False
P00711-D005,P00711,U003,static_station,operational,2019-12-02,2021-06-24,False
P00711-D006,P00711,U003,field,static,2018-06-07,2019-12-01,False
P00711-D007,P00711,U003,field,static,2017-07-10,2018-06-06,False
P00711-D008,P00711,U003,hard_area,operational,2016-01-01,2017-07-09,False
P00712-D001,P00712,U015,hard_area,operational,2026-05-08,,True
P00712-D002,P00712,U015,hard_area,static,2025-02-09,2026-05-07,False
P00712-D003,P00712,U015,hard_area,training,2024-10-09,2025-02-08,False
P00712-D004,P00712,U015,hard_area,training,2024-01-02,2024-10-08,False
P00712-D005,P00712,U015,static_station,training,2023-02-05,2024-01-01,False
P00712-D006,P00712,U015,hard_area,operational,2022-04-27,2023-02-04,False
P00712-D007,P00712,U015,static_station,static,2020-11-25,2022-04-26,False
P00712-D008,P00712,U015,field,static,2020-02-08,2020-11-24,False
P00713-D001,P00713,U008,hard_area,operational,2026-01-08,,True
P00713-D002,P00713,U008,field,operational,2024-12-23,2026-01-07,False
P00714-D001,P00714,U015,field,operational,2025-06-17,,True
P00714-D002,P00714,U015,static_station,static,2024-03-13,2025-06-16,False
P00714-D003,P00714,U015,static_station,static,2022-11-09,2024-03-12,False
P00714-D004,P00714,U015,hard_area,training,2022-06-15,2022-11-08,False
P00714-D005,P00714,U015,hard_area,static,2021-10-22,2022-06-14,False
P00715-D001,P00715,U004,static_station,static,2026-06-18,,True
P00715-D002,P00715,U004,field,training,2025-11-21,2026-06-17,False
P00716-D001,P00716,U007,static_station,static,2025-07-02,,True
P00716-D002,P00716,U007,static_station,static,2023-09-21,2025-07-01,False
P00716-D003,P00716,U007,field,operational,2022-04-14,2023-09-20,False
P00716-D004,P00716,U007,static_station,training,2020-12-20,2022-04-13,False
P00716-D005,P00716,U007,hard_area,training,2019-12-23,2020-12-19,False
P00716-D006,P00716,U007,hard_area,static,2019-03-20,2019-12-22,False
P00716-D007,P00716,U007,hard_area,training,2017-07-13,2019-03-19,False
P00716-D008,P00716,U007,static_station,operational,2015-11-23,2017-07-12,False
P00717-D001,P00717,U010,hard_area,operational,2026-02-24,,True
P00717-D002,P00717,U010,field,static,2024-12-02,2026-02-23,False
P00717-D003,P00717,U010,static_station,static,2023-12-13,2024-12-01,False
P00717-D004,P00717,U010,static_station,static,2023-03-29,2023-12-12,False
P00717-D005,P00717,U010,field,training,2022-11-20,2023-03-28,False
P00717-D006,P00717,U010,static_station,training,2021-05-20,2022-11-19,False
P00717-D007,P00717,U010,field,training,2021-01-17,2021-05-19,False
P00717-D008,P00717,U010,field,training,2020-01-27,2021-01-16,False
P00718-D001,P00718,U001,static_station,operational,2026-04-11,,True
P00718-D002,P00718,U001,field,operational,2025-10-11,2026-04-10,False
P00718-D003,P00718,U001,static_station,training,2023-11-01,2025-10-10,False
P00718-D004,P00718,U001,field,training,2022-08-17,2023-10-31,False
P00718-D005,P00718,U001,static_station,operational,2022-04-17,2022-08-16,False
P00718-D006,P00718,U001,hard_area,static,2020-03-08,2022-04-16,False
P00718-D007,P00718,U001,hard_area,static,2018-08-06,2020-03-07,False
P00718-D008,P00718,U001,hard_area,static,2018-03-24,2018-08-05,False
P00719-D001,P00719,U010,field,operational,2023-11-26,,True
P00719-D002,P00719,U010,static_station,operational,2023-07-26,2023-11-25,False
P00719-D003,P00719,U010,static_station,operational,2022-12-29,2023-07-25,False
P00719-D004,P00719,U010,field,operational,2022-07-21,2022-12-28,False
P00720-D001,P00720,U009,static_station,static,2023-10-08,,True
P00720-D002,P00720,U009,field,static,2022-08-10,2023-10-07,False
P00720-D003,P00720,U009,hard_area,static,2021-01-30,2022-08-09,False
P00721-D001,P00721,U010,hard_area,operational,2023-12-17,,True
P00721-D002,P00721,U010,static_station,training,2023-08-16,2023-12-16,False
P00721-D003,P00721,U010,static_station,static,2022-04-30,2023-08-15,False
P00721-D004,P00721,U010,hard_area,training,2021-12-28,2022-04-29,False
P00721-D005,P00721,U010,hard_area,operational,2020-10-18,2021-12-27,False
P00721-D006,P00721,U010,static_station,operational,2019-09-14,2020-10-17,False
P00721-D007,P00721,U010,static_station,static,2019-05-08,2019-09-13,False
P00721-D008,P00721,U010,field,static,2018-09-08,2019-05-07,False
P00722-D001,P00722,U001,field,operational,2024-10-21,,True
P00722-D002,P00722,U001,static_station,static,2023-12-16,2024-10-20,False
P00722-D003,P00722,U001,field,operational,2023-03-23,2023-12-15,False
P00722-D004,P00722,U001,static_station,operational,2022-08-12,2023-03-22,False
P00722-D005,P00722,U001,static_station,static,2021-09-01,2022-08-11,False
P00722-D006,P00722,U001,field,training,2020-09-06,2021-08-31,False
P00722-D007,P00722,U001,static_station,static,2019-07-30,2020-09-05,False
P00723-D001,P00723,U007,static_station,static,2026-06-25,,True
P00723-D002,P00723,U007,static_station,training,2025-12-22,2026-06-24,False
P00723-D003,P00723,U007,hard_area,operational,2024-06-07,2025-12-21,False
P00723-D004,P00723,U007,field,operational,2022-08-29,2024-06-06,False
P00723-D005,P00723,U007,field,operational,2022-03-13,2022-08-28,False
P00723-D006,P00723,U007,hard_area,training,2020-09-17,2022-03-12,False
P00723-D007,P00723,U007,field,operational,2019-01-23,2020-09-16,False
P00723-D008,P00723,U007,field,static,2017-12-19,2019-01-22,False
P00724-D001,P00724,U011,static_station,operational,2025-03-05,,True
P00725-D001,P00725,U003,static_station,static,2025-10-07,,True
P00726-D001,P00726,U001,static_station,operational,2024-10-25,,True
P00726-D002,P00726,U001,field,training,2024-04-22,2024-10-24,False
P00727-D001,P00727,U006,field,operational,2024-01-23,,True
P00727-D002,P00727,U006,field,static,2022-12-12,2024-01-22,False
P00728-D001,P00728,U015,hard_area,operational,2025-07-03,,True
P00728-D002,P00728,U015,field,operational,2023-11-15,2025-07-02,False
P00728-D003,P00728,U015,static_station,training,2022-06-27,2023-11-14,False
P00728-D004,P00728,U015,static_station,operational,2021-11-06,2022-06-26,False
P00729-D001,P00729,U004,static_station,static,2024-11-02,,True
P00729-D002,P00729,U004,static_station,operational,2023-06-18,2024-11-01,False
P00729-D003,P00729,U004,field,operational,2022-03-10,2023-06-17,False
P00729-D004,P00729,U004,hard_area,training,2021-02-13,2022-03-09,False
P00730-D001,P00730,U009,static_station,static,2024-10-24,,True
P00730-D002,P00730,U009,hard_area,training,2023-09-19,2024-10-23,False
P00730-D003,P00730,U009,static_station,operational,2022-02-11,2023-09-18,False
P00730-D004,P00730,U009,hard_area,static,2020-03-15,2022-02-10,False
P00730-D005,P00730,U009,static_station,training,2018-07-09,2020-03-14,False
P00730-D006,P00730,U009,hard_area,static,2017-04-27,2018-07-08,False
P00730-D007,P00730,U009,field,static,2015-12-27,2017-04-26,False
P00731-D001,P00731,U003,static_station,static,2025-07-31,,True
P00732-D001,P00732,U009,static_station,static,2025-10-24,,True
P00732-D002,P00732,U009,hard_area,static,2023-10-03,2025-10-23,False
P00732-D003,P00732,U009,field,training,2023-03-18,2023-10-02,False
P00732-D004,P00732,U009,field,static,2020-08-26,2023-03-17,False
P00732-D005,P00732,U009,static_station,operational,2019-04-03,2020-08-25,False
P00732-D006,P00732,U009,hard_area,training,2017-08-01,2019-04-02,False
P00732-D007,P00732,U009,hard_area,static,2016-04-12,2017-07-31,False
P00732-D008,P00732,U009,static_station,static,2015-04-07,2016-04-11,False
P00733-D001,P00733,U001,static_station,operational,2025-08-31,,True
P00734-D001,P00734,U006,field,operational,2026-02-20,,True
P00734-D002,P00734,U006,static_station,static,2025-06-12,2026-02-19,False
P00734-D003,P00734,U006,static_station,static,2023-12-11,2025-06-11,False
P00734-D004,P00734,U006,static_station,training,2023-06-15,2023-12-10,False
P00735-D001,P00735,U014,static_station,static,2026-01-15,,True
P00736-D001,P00736,U002,field,operational,2025-07-12,,True
P00736-D002,P00736,U002,hard_area,static,2023-11-21,2025-07-11,False
